close,date
4640.15,2015-04-27
4618.13,2015-04-28
4594.33,2015-04-29
4588.03,2015-04-30
4674.97,2015-05-04
4470.73,2015-05-05
4373.92,2015-05-06
4224.01,2015-05-07
4333.25,2015-05-08
4442.33,2015-05-11
4490.87,2015-05-12
4467.58,2015-05-13
4442.88,2015-05-14
4359.6,2015-05-15
4286.22,2015-05-18
4419.58,2015-05-19
4440.84,2015-05-20
4517.58,2015-05-21
4639.88,2015-05-22
4811.48,2015-05-25
4896.56,2015-05-26
4865.77,2015-05-27
4569.06,2015-05-28
4566.04,2015-05-29
4763.52,2015-06-01
4793.22,2015-06-02
4771.22,2015-06-03
4760.47,2015-06-04
4868.53,2015-06-05
5026.45,2015-06-08
5001.58,2015-06-09
4932.87,2015-06-10
4895.93,2015-06-11
4906.26,2015-06-12
4817.93,2015-06-15
4656.91,2015-06-16
4748.73,2015-06-17
4581.42,2015-06-18
4324.34,2015-06-19
4501.61,2015-06-23
4631.95,2015-06-24
4493.58,2015-06-25
4181.14,2015-06-26
4132.4,2015-06-29
4382.75,2015-06-30
4161.41,2015-07-01
4040.47,2015-07-02
3762.28,2015-07-03
3921.9,2015-07-06
3907.86,2015-07-07
3694.1,2015-07-08
3925.69,2015-07-09
4110.21,2015-07-10
4160.35,2015-07-13
4026.6,2015-07-14
3945.61,2015-07-15
3970.78,2015-07-16
4087.21,2015-07-17
4104.1,2015-07-20
4111.86,2015-07-21
4083.49,2015-07-22
4150.71,2015-07-23
4092.18,2015-07-24
3746.27,2015-07-27
3720.42,2015-07-28
3841.78,2015-07-29
3735.09,2015-07-30
3719.19,2015-07-31
3731.87,2015-08-03
3829.62,2015-08-04
3767.22,2015-08-05
3730.63,2015-08-06
3787.66,2015-08-07
3966.75,2015-08-10
3964.37,2015-08-11
3934.69,2015-08-12
3986.82,2015-08-13
3984.8,2015-08-14
3978.42,2015-08-17
3735.08,2015-08-18
3774.81,2015-08-19
3659.22,2015-08-20
3529.83,2015-08-21
3221.5,2015-08-24
2995.39,2015-08-25
2975.59,2015-08-26
3134.68,2015-08-27
3282.7,2015-08-28
3315.21,2015-08-31
3342.71,2015-09-01
3382.87,2015-09-02
3242.77,2015-09-07
3291.16,2015-09-08
3345.88,2015-09-09
3298.47,2015-09-10
3280.34,2015-09-11
3242.39,2015-09-14
3134.74,2015-09-15
3277.46,2015-09-16
3209.4,2015-09-17
3217.96,2015-09-18
3262.39,2015-09-21
3282.4,2015-09-22
3194.59,2015-09-23
3209.68,2015-09-24
3167.3,2015-09-25
3157.11,2015-09-28
3080.95,2015-09-29
3110.79,2015-09-30
3206.15,2015-10-08
3234.71,2015-10-09
3344.42,2015-10-12
3332.47,2015-10-13
3300.13,2015-10-14
3362.34,2015-10-15
3394.12,2015-10-16
3378.94,2015-10-19
3429.03,2015-10-20
3375.14,2015-10-21
3405.36,2015-10-22
3430.02,2015-10-23
3433.94,2015-10-26
3428.74,2015-10-27
3376.05,2015-10-28
3380.64,2015-10-29
3372.7,2015-10-30
3329.97,2015-11-02
3305.6,2015-11-03
3427.83,2015-11-04
3516.23,2015-11-05
3559.07,2015-11-06
3615.3,2015-11-09
3596.29,2015-11-10
3577.61,2015-11-11
3542.47,2015-11-12
3482.54,2015-11-13
3492.57,2015-11-16
3492.13,2015-11-17
3469.1,2015-11-18
3503.99,2015-11-19
3500.54,2015-11-20
3479.32,2015-11-23
3471.6,2015-11-24
3487.2,2015-11-25
3482.06,2015-11-26
