 ,BETA,BOOK-TO-PRICE,EARNINGS YIELD,GROWTH,LEVERAGE,LIQUIDITY,MOMENTUM,NON-LINEAR SIZE,RESIDUAL VOLATILITY,SIZE
30-07-2009,0.2509,0.2614,0.1177,0.0718,-0.1222,0.1385,-0.1785,-0.0385,-0.2447,0.2086
29-07-2009,-0.5719,0.0673,0.1766,-0.1755,0.046,-0.3955,0.0935,-0.1615,0.1229,0.0223
28-07-2009,-0.2002,0.441,0.0356,-0.0165,0.2054,-0.0296,-0.1357,0.0356,-0.3518,-0.1005
27-07-2009,-0.0603,0.0439,-0.0287,-0.0199,0.0464,0.158,-0.4044,-0.1823,0.2503,0.0595
24-07-2009,0.2129,-0.1528,-0.0927,-0.1753,0.2004,-0.1654,-0.2188,-0.0431,-0.101,0.2891
23-07-2009,0.2453,-0.0345,-0.0233,-0.0266,0.0969,-0.0386,0.1389,-0.1044,-0.1763,0.164
22-07-2009,0.2893,0.0968,-0.0615,0.1104,0.1363,0.114,-0.0399,0.045,-0.1263,0.0026
21-07-2009,-0.1975,-0.2961,0.1567,-0.0673,0.0202,0.155,-0.0758,-0.0722,0.0238,0.0765
20-07-2009,0.4818,-0.0655,-0.087,0.0995,-0.1108,0.0029,-0.2327,-0.014,-0.1905,0.1652
17-07-2009,0.5017,-0.105,-0.0851,-0.0757,-0.1468,-0.1966,0.0042,0.019,-0.0129,-0.0442
16-07-2009,0.173,0.0211,-0.0483,-0.0871,0.0931,-0.069,-0.0041,0.0141,0.2619,-0.1769
15-07-2009,0.3305,-0.0192,-0.0543,0.0201,-0.0564,0.0078,-0.0503,0.0969,0.1067,-0.0268
14-07-2009,0.195,0.066,0.0683,-0.0417,0.0944,-0.0897,0.0842,-0.0642,0.0511,0.2105
13-07-2009,-0.3657,-0.0576,-0.0853,0.1167,0.0422,0.0377,-0.0631,0.2181,-0.1725,-0.2886
10-07-2009,0.0234,-0.1084,0.026,0.0614,-0.0273,-0.0655,0.1357,0.1757,-0.0354,0.0307
09-07-2009,0.0544,0.158,-0.039,0.2587,-0.0743,-0.2876,0.0757,0.1362,0.2283,-0.1232
08-07-2009,0.4394,-0.0342,0.0728,0.0306,0.0433,0.0101,0.2571,0.0192,0.243,-0.3356
07-07-2009,-0.1773,0.1326,0.1639,0.1037,-0.1126,-0.1499,-0.249,-0.098,0.2147,-0.218
06-07-2009,-0.1219,0.2278,0.3169,-0.1674,0.2486,0.0281,-0.1674,-0.1119,-0.1345,0.2278
03-07-2009,0.3024,0.0057,-0.099,-0.0821,0.1572,-0.0183,0.1634,0.0385,-0.0241,0.0634
02-07-2009,0.2652,-0.0941,-0.0098,-0.0317,0.063,-0.003,0.0482,-0.0261,0.013,0.0401
01-07-2009,0.3034,0.1377,0.0134,-0.0006,0.1184,0.0066,0.0631,0.0887,0.0855,0.1197
30-06-2009,0.0335,-0.1903,-0.0898,0.0003,-0.0224,0.1437,0.204,-0.0666,0.1603,0.1291
29-06-2009,0.2667,-0.1034,0.096,-0.1492,0.1716,-0.1787,0.228,-0.1237,-0.1489,0.3944
26-06-2009,0.1762,0.0994,-0.1586,-0.0565,-0.056,-0.0461,0.045,0.0882,0.1331,-0.176
25-06-2009,-0.1256,0.0902,0.1198,0.0275,-0.1421,-0.1964,0.1248,-0.1009,0.1914,-0.2487
24-06-2009,0.3303,-0.0293,0.0574,0.0252,0.0069,-0.0038,0.2392,-0.1324,0.2142,0.3771
23-06-2009,-0.1918,0.229,0.1712,-0.0413,0.0172,-0.2073,-0.0064,-0.1183,0.0587,-0.1314
22-06-2009,-0.2279,0.1535,-0.0613,-0.0288,-0.0266,-0.0847,-0.2483,-0.1025,0.0664,0.0247
19-06-2009,-0.1201,0.0345,-0.0106,0.1147,-0.0545,-0.0817,0.0247,-0.1008,-0.5129,0.321
18-06-2009,0.1692,-0.0244,0.0449,0.0176,0.0452,0.0883,0.1635,-0.1318,0.0411,0.2634
17-06-2009,0.1901,0.0798,-0.009,-0.0005,0.1737,0.0497,0.1933,-0.0165,-0.0029,0.2259
16-06-2009,-0.0443,0.0445,0.0308,0.0702,-0.2067,0.0769,0.0244,-0.0304,0.1998,-0.0254
15-06-2009,-0.0439,0.0642,-0.0542,-0.1212,0,0.0341,0.0744,-0.0378,-0.3703,-0.056
12-06-2009,-0.2428,-0.049,-0.0103,-0.0556,0.0551,-0.033,0.1641,-0.1736,-0.0015,0.038
11-06-2009,-0.3111,-0.265,0.0326,-0.0349,-0.2185,0.105,-0.112,0.1216,-0.0593,-0.2473
10-06-2009,-0.2032,0.1826,-0.1416,0.045,0.0056,-0.1236,-0.1599,0.038,-0.266,0.1322
09-06-2009,-0.1191,0.2155,-0.2653,-0.0704,-0.0805,0.0051,0.012,-0.1999,-0.1583,-0.012
08-06-2009,-0.1406,0.1593,-0.0775,-0.0116,-0.0095,-0.1912,-0.3633,-0.2723,-0.1179,-0.2781
05-06-2009,-0.3811,-0.2118,0.0985,-0.0353,-0.1433,0.141,-0.3538,-0.1212,0.174,-0.0638
04-06-2009,-0.0545,0.131,0.0693,-0.0345,0.118,-0.0217,-0.1237,0.0113,-0.1004,-0.1088
03-06-2009,0.3394,-0.0585,0.0577,-0.0541,0.1221,-0.1175,-0.0169,-0.2808,0.1988,0.0173
02-06-2009,0.0737,-0.0415,0.186,-0.0549,0.1152,0.0404,-0.1747,-0.1671,0.2271,0.0858
01-06-2009,0.3951,0.004,0.0617,-0.0141,-0.0387,0.1446,0.1044,-0.4087,0.1399,0.4831
27-05-2009,-0.0266,-0.049,0.0543,0.0364,0.0197,-0.0616,-0.1452,-0.1931,-0.0219,0.1998
26-05-2009,-0.3094,0.2664,-0.1063,0.2051,-0.0392,-0.1716,0.0115,0.0684,-0.1865,-0.419
25-05-2009,0.495,-0.1089,-0.1985,0.1801,0.021,0.0484,-0.0499,0.217,0.2239,0.0352
22-05-2009,0.025,0.0704,-0.0467,-0.0167,0.0584,-0.0729,-0.1176,0.0717,-0.1359,-0.1155
21-05-2009,-0.3951,-0.118,-0.0037,-0.0914,-0.1683,0.1326,-0.0897,0.0313,-0.0123,-0.1556
20-05-2009,0.086,0.0487,-0.0591,-0.0114,-0.0521,-0.114,0.244,0.0791,0.1687,-0.1631
19-05-2009,0.447,-0.1827,-0.1097,0.0967,0.2076,-0.1699,0.0406,0.0895,0.0609,-0.1003
18-05-2009,0.1635,0.0822,-0.0009,-0.0477,-0.0961,-0.0196,0.1348,-0.0588,0.0616,-0.2235
15-05-2009,-0.0155,-0.0389,-0.0447,-0.047,-0.0328,-0.0158,0.0275,-0.0052,0.0114,-0.1708
14-05-2009,0.0502,0.1349,-0.0457,0.02,-0.0876,0.0564,0.0297,0.0703,0.1311,-0.3058
13-05-2009,0.175,0.1483,-0.017,0.0134,-0.015,-0.0164,-0.068,-0.1781,0.0721,-0.1296
12-05-2009,0.3149,0.4072,-0.0496,-0.0531,-0.0711,0.1112,0.215,-0.048,0.2871,-0.07
11-05-2009,-0.4994,-0.1764,-0.1049,-0.0611,0.0578,-0.0923,-0.3394,-0.2363,-0.391,0.4348
08-05-2009,-0.0202,0.24,-0.158,-0.1838,0.1667,-0.075,-0.2033,-0.0738,-0.386,-0.2019
07-05-2009,0.2363,0.0976,-0.0691,-0.0845,-0.0699,0.2,-0.0751,-0.2327,0.0427,-0.1851
06-05-2009,0.4322,0.0837,-0.1852,0.0748,0.2268,-0.1786,0.1159,0.0265,0.2413,0.0175
05-05-2009,-0.0465,0.1707,-0.1969,0.0008,0.0689,0.0641,-0.0245,0.0534,0.3894,-0.4014
04-05-2009,0.5669,0.2335,0.052,0.0644,0.1055,-0.0765,-0.0655,0.065,0.2361,-0.1401
30-04-2009,0.2453,0.1104,-0.0275,-0.0418,0.1678,-0.3994,0.2611,-0.0485,0.1395,0.2024
29-04-2009,0.5399,0.1908,-0.1307,-0.0184,0.2005,-0.0991,0.1134,-0.0608,0.1258,0.1235
28-04-2009,0.5998,-0.0453,-0.1138,0.2341,0.1664,0.1138,0.117,0.0956,-0.3856,-0.2584
27-04-2009,-0.3574,-0.1889,-0.1008,-0.1072,-0.3817,0.014,0.0832,-0.3576,-0.2352,0.6752
24-04-2009,-0.0868,0.1049,-0.0288,0.0354,-0.1457,-0.3794,0.2247,-0.0893,-0.104,0.1386
23-04-2009,0.6195,-0.1612,0.0253,0.276,-0.0925,-0.0548,0.0509,0.045,0.0557,0.0982
22-04-2009,-0.8862,-0.1452,0.174,-0.3134,-0.0658,-0.2513,-0.0486,-0.4119,-0.2388,0.5209
21-04-2009,-0.4022,0.047,-0.1095,-0.247,-0.0487,0.144,-0.2078,0.0489,-0.1758,-0.2593
20-04-2009,0.0949,0.1722,-0.1234,0.0256,-0.0452,0.0971,-0.1667,-0.1555,-0.3626,-0.1835
17-04-2009,-0.264,0.0835,0.1159,-0.337,0.0543,-0.2288,-0.0742,0.0208,0.0484,0.0975
16-04-2009,0.0873,0.1963,0.1513,-0.0368,0.1456,-0.1448,-0.2347,0.061,-0.0533,-0.1975
15-04-2009,0.2016,-0.0295,-0.0161,0.1119,-0.0514,-0.1394,-0.0886,0.1808,-0.0166,-0.2513
14-04-2009,0.2102,0.0058,-0.0032,0.0627,-0.1308,-0.2009,0.2608,0.108,-0.0002,-0.1784
13-04-2009,0.1955,0.0077,0.1219,0.0144,-0.0489,-0.1906,-0.1656,-0.0825,0.0087,0.4041
10-04-2009,0.5196,-0.1366,-0.1342,0.1236,-0.0871,-0.0758,-0.0013,0.1338,0.3019,0.2178
09-04-2009,0.0719,-0.0347,-0.0032,0.0387,-0.026,-0.0299,0.0026,0.0217,0.082,-0.2209
08-04-2009,-0.5311,-0.2045,0.0525,-0.0862,-0.1234,-0.1864,0.0407,-0.1909,-0.1529,-0.0341
07-04-2009,0.1041,0.035,-0.0576,-0.025,-0.2065,0.0276,0.0537,-0.022,0.0493,-0.4391
03-04-2009,0.0411,-0.0791,0.1421,0.037,-0.0419,-0.2436,0.1645,-0.1738,-0.0667,-0.0923
02-04-2009,0.1588,0.0169,0.0796,0.1287,0.0915,-0.2577,-0.0573,-0.1404,0.0416,0.2716
01-04-2009,0.2174,-0.0039,0.2369,0.0573,-0.0486,0.0472,-0.2729,0.0334,0.0317,-0.0328
31-03-2009,0.1932,-0.074,-0.1179,0.179,-0.0334,0.0159,0.0423,0.2046,0.0818,0.0061
30-03-2009,0.0808,-0.2153,0.0168,0.0269,-0.1331,-0.1703,-0.1397,-0.1298,-0.0276,-0.4027
27-03-2009,0.0139,0.0233,0.0452,-0.1611,0.0531,0.0982,-0.201,-0.051,-0.2472,0.1328
26-03-2009,0.7796,-0.1196,-0.1709,-0.087,-0.1002,0.1083,-0.1668,-0.1082,0.0972,0.1801
25-03-2009,-0.3821,-0.3995,-0.0749,-0.0621,-0.0496,-0.1396,0.0096,-0.0441,-0.0426,-0.2132
24-03-2009,-0.0597,0.0762,0.0569,-0.0042,0.1331,-0.0388,-0.0142,-0.0225,0.0852,-0.1255
23-03-2009,0.3647,0.1751,-0.0733,0.1656,-0.0972,0.102,0.0142,-0.1782,0.3432,0.2298
20-03-2009,-0.0229,-0.3678,-0.009,-0.0529,0.0466,0.0527,-0.2334,0.0885,0.1253,0.1194
19-03-2009,0.3168,-0.0701,0.0292,-0.1544,-0.1301,0.157,-0.1105,0.1793,0.0396,-0.0154
18-03-2009,0.202,0.1253,-0.0025,0.1516,0.0558,-0.0058,-0.0243,0.2961,0.3609,-0.2084
17-03-2009,0.5731,0.1138,-0.0321,0.1787,0.1471,-0.0111,0.0153,0.1433,0.2365,0.0308
16-03-2009,0.4506,0.0187,-0.0719,0.0458,-0.0455,-0.1038,0.0579,-0.0246,0.0861,-0.0101
13-03-2009,0.0119,-0.1732,-0.0033,-0.1044,0.0607,-0.4104,0.1874,-0.1464,0.0301,0.2587
12-03-2009,0.0238,-0.0577,-0.1534,0.0687,-0.0306,0.1724,-0.0626,0.0498,-0.1119,-0.2191
11-03-2009,-0.1278,-0.0389,0.1587,-0.091,-0.0006,-0.1282,0.1156,-0.2521,-0.0424,-0.2532
10-03-2009,0.606,0.056,-0.1252,-0.0542,-0.0504,-0.0847,-0.0061,0.0497,-0.0553,-0.2208
09-03-2009,-0.3314,-0.1678,0.1414,-0.0985,0.1501,-0.4749,0.2758,-0.4379,-0.1944,0.3072
06-03-2009,0.1976,-0.0991,0.059,0.0126,0.0217,-0.128,-0.1763,-0.0714,-0.0614,-0.1564
05-03-2009,0.2832,0.08,0.0113,0.0708,0.024,-0.0857,-0.2424,-0.1439,0.1333,-0.4723
04-03-2009,0.7882,0.1117,0.0581,0.2139,0.0469,-0.0097,-0.0463,0.109,0.2693,-0.0122
03-03-2009,0.2394,0.3107,-0.0653,-0.083,0.1715,-0.2185,0.5116,0.2679,0.0954,-0.3491
02-03-2009,0.5926,0.3348,0.0452,0.1347,0.0186,-0.0068,0.5574,0.0644,0.2467,-0.1837
27-02-2009,-1.0478,-0.4689,0.0958,-0.1101,0.0965,0.0169,0.3987,-0.2281,-0.4255,1.1653
26-02-2009,-0.9612,-0.3112,0.0922,-0.3564,0.2996,-0.1841,-0.4655,-0.6121,-0.2717,0.4424
25-02-2009,0.4217,-0.0473,-0.2138,0.0121,0.0421,-0.1378,-0.0868,-0.046,-0.3842,-0.5786
24-02-2009,-0.4029,-0.0246,0.1299,-0.0867,-0.0976,-0.1162,-0.0164,-0.1411,-0.081,-0.0192
23-02-2009,0.2813,0.1972,-0.0211,0.1526,0.0083,0.1591,-0.008,0.1114,0.0737,-0.369
20-02-2009,0.3794,0.081,0.0087,0.1056,0.0153,0.0079,-0.0563,0.2605,0.1164,-0.3548
19-02-2009,0.545,0.2729,0.0349,-0.0136,0.199,-0.2906,0.5061,-0.0492,-0.0459,0.0984
18-02-2009,-0.0656,-0.329,-0.1033,0.0066,0.0277,0.0034,0.5133,-0.0204,0.0931,-0.1092
17-02-2009,-0.2445,-0.6763,-0.2707,-0.0909,-0.1037,-0.0274,0.0233,-0.1808,-0.0173,0.1377
16-02-2009,-0.4712,0.2508,0.2378,-0.1679,0.2149,0.0505,-0.5197,0.0441,-0.2736,-0.2007
13-02-2009,0.2823,0.3155,-0.0866,0.2283,0.0834,-0.0683,-0.3104,-0.0437,-0.149,0.1249
12-02-2009,0.3304,0.2921,-0.4912,0.0788,0.0122,-0.2773,0.038,0.2874,-0.0067,-0.1867
11-02-2009,-0.2243,0.1108,-0.1996,-0.0592,0.0575,-0.1475,-0.1713,0.0204,0.0427,-0.0119
10-02-2009,0.3262,0.0443,-0.1813,0.1363,-0.07,0.1185,-0.6308,0.2239,0.0221,-0.27
09-02-2009,0.2654,-0.0405,-0.1214,0.2564,-0.1492,0.1588,-0.3463,0.2582,0.2532,0.0135
06-02-2009,0.1937,0.2383,-0.2151,0.3829,0.0192,0.0471,-0.4934,0.1513,-0.081,-0.1463
05-02-2009,-0.4696,0.0312,0.06,-0.1217,0.0899,0.0317,-0.116,-0.2665,0.1735,-0.0597
04-02-2009,-0.0031,0.3322,0.0362,0.0275,0.15,0.0382,-0.3722,0.177,0.2437,-0.0993
03-02-2009,0.228,0.0524,-0.1032,0.2794,0.0291,-0.093,-0.4416,-0.0312,-0.013,-0.0276
02-02-2009,0.1236,0.1796,-0.3309,0.157,-0.0128,0.0059,-0.1382,0.1979,0.1922,-0.3471
23-01-2009,-0.3567,-0.0405,0.1706,-0.1511,-0.0489,-0.1204,0.0982,0.0262,0.0441,0.057
22-01-2009,0.2943,-0.031,0.1507,0.1357,-0.0914,0.1051,-0.1739,0.2163,0.1136,-0.2336
21-01-2009,0.0924,-0.0762,0.2006,-0.1418,0.1254,-0.0329,0.0496,0.2205,0.0605,-0.1804
20-01-2009,0.1785,-0.0378,0.1126,-0.1576,0.0265,0.0476,0.0196,0.2003,0.0306,-0.286
19-01-2009,-0.1634,0.0415,-0.0536,0.0261,0.1701,0.1052,-0.1284,-0.3379,-0.2366,0.3496
16-01-2009,-0.0778,0.0742,0.1302,0.1242,0.0298,0.2004,-0.3169,-0.004,-0.1086,0.2328
15-01-2009,0.3526,0.1605,-0.1405,-0.0389,-0.0105,0.1217,-0.1274,0.2232,0.1703,-0.3096
14-01-2009,0.6763,0.0769,0.1077,0.1144,-0.0512,0.2792,-0.0406,0.1888,0.2666,-0.326
13-01-2009,-0.3742,0.1635,0.0368,-0.0439,0.1036,-0.0999,0.1365,-0.0527,-0.1003,0.0974
12-01-2009,0.23,0.0844,-0.008,0.0773,-0.0207,0.0671,-0.2027,0.3196,0.1741,-0.5154
09-01-2009,0.5419,0.0238,0.0981,0.0905,-0.0223,-0.1571,-0.0279,0.1619,0.142,-0.4568
08-01-2009,-0.1491,-0.4004,0.1313,-0.0766,0.0184,0.0213,0.1213,-0.0436,-0.0802,-0.0292
07-01-2009,0.1058,-0.0081,-0.0851,0.0953,-0.0272,0.0146,-0.2645,0.222,0.0324,-0.4058
06-01-2009,0.4458,0.4819,0.4236,-0.1124,-0.0126,0.2728,-0.1646,0.1474,0.3845,-0.444
05-01-2009,0.9854,0.3945,0.101,0.0656,0.1349,0.1719,0.0393,0.0634,0.5072,-0.523
31-12-2008,0.0116,-0.2354,0.1233,0.1267,-0.0749,-0.3156,0.1607,-0.1634,-0.1701,0.319
30-12-2008,-0.0123,-0.1951,-0.0084,0.0755,-0.2788,-0.1664,0.0006,0.0154,0.0184,-0.1854
29-12-2008,0.0074,-0.114,-0.0448,0.1349,-0.045,0.0499,0.2409,0.1185,0.1913,0.0998
26-12-2008,-0.2428,-0.2952,0.2783,-0.0874,-0.0719,-0.2112,-0.2211,-0.1626,-0.2791,0.0151
25-12-2008,0.0269,-0.0538,0.0071,-0.0261,-0.0122,-0.0175,0.1849,-0.1296,-0.0405,-0.2494
24-12-2008,-0.1298,-0.0877,-0.0494,-0.1514,-0.115,0.0359,0.1041,-0.0432,-0.3865,0.1354
23-12-2008,-0.9327,-0.3514,-0.1499,-0.2926,-0.0162,0.0055,0.1638,-0.3444,-0.2641,0.4332
22-12-2008,-0.0366,-0.3312,-0.0746,-0.0257,-0.2004,-0.2928,-0.2437,-0.0253,0.0557,-0.5881
19-12-2008,-0.1118,-0.0757,0.0866,0.0759,-0.0315,-0.2891,-0.0419,0.1669,0.0869,-0.1352
18-12-2008,0.1585,-0.062,-0.0402,-0.0467,0.0012,-0.0324,-0.34,0.1499,-0.1576,-0.0402
17-12-2008,-0.1141,0.0116,0.0953,0.0831,-0.0877,-0.2312,-0.1895,0.1485,0.0752,-0.2297
16-12-2008,0.5806,-0.1416,0.0712,0.1514,0.0454,-0.3108,0.3161,0.0855,0.2947,-0.3211
15-12-2008,0.4125,0.2696,-0.0435,0.0782,-0.1803,0.1831,0.2299,0.0965,-0.152,-0.3484
12-12-2008,-0.6897,-0.1565,-0.0779,-0.1911,0.1268,-0.0867,0.3374,-0.1001,-0.1575,0.3174
11-12-2008,-1.0115,-0.2268,-0.0254,-0.0973,0.1376,-0.1107,-0.3534,-0.1914,0.0131,0.1881
10-12-2008,0.0023,-0.0166,-0.0282,0.1563,-0.0327,0.1877,-0.4066,0.0856,-0.059,-0.49
09-12-2008,-0.4869,-0.2985,0.1554,-0.1052,0.0111,-0.2458,-0.0629,-0.0573,0.394,-0.0378
08-12-2008,0.3449,0.1526,-0.0566,0.1935,-0.0557,-0.0062,-0.5047,0.0664,0.1428,-0.1586
05-12-2008,0.4368,0.0748,0.1008,0.1506,0.0353,0.1427,-0.0282,0.0856,0.1438,-0.7148
04-12-2008,-0.2394,-0.0461,0.2407,-0.1356,0.0586,-0.0556,-0.1498,-0.0033,0.1861,0.3204
03-12-2008,0.4061,0.0236,0.3332,0.2341,0.0437,-0.0493,-0.2738,0.0432,0.2332,-0.0226
02-12-2008,0.1932,-0.0352,0.1298,0.1468,-0.0719,-0.0056,-0.1898,0.4389,-0.156,-0.4863
01-12-2008,0.779,0.0547,-0.0523,0.2279,-0.2066,0.2209,-0.1753,0.2621,0.1726,-0.9535
28-11-2008,0.0063,-0.0405,-0.0549,-0.0522,-0.1299,0.004,0.0862,-0.357,-0.022,0.0801
27-11-2008,0.0975,0.1621,0.1645,0.1765,0.067,-0.2519,-0.1062,0.0244,0.1235,0.2228
26-11-2008,-0.2486,0.2281,0.2002,-0.1229,0.3034,-0.1551,-0.0959,-0.2677,-0.1996,0.0959
25-11-2008,-0.1911,-0.1317,-0.0608,0.206,-0.0643,0.2107,-0.1804,-0.1375,-0.2947,-0.004
24-11-2008,-0.7478,-0.5004,-0.0535,-0.0789,-0.0651,-0.1758,-0.03,-0.0735,-0.4403,0.0909
21-11-2008,-0.1609,0.0045,-0.0161,-0.1148,0.1613,0.0473,0.1019,-0.363,-0.0533,0.4374
20-11-2008,0.6583,0.256,-0.2814,-0.0757,-0.1045,-0.1703,0.2535,-0.0927,0.0729,-0.1796
19-11-2008,1.1816,0.5596,0.0288,0.391,-0.1097,-0.1689,0.302,0.1612,0.1407,-0.247
18-11-2008,-1.1878,-0.3629,-0.479,-0.2655,0.1347,0.1173,-0.0523,-0.0516,-0.0164,0.035
17-11-2008,0.4087,0.5276,-0.3675,0.3102,-0.241,-0.1969,-0.4151,0.524,0.2355,-0.4791
14-11-2008,0.4462,0.1477,0.1539,0.3429,-0.3049,0.0264,-0.3551,0.3528,0.6443,-0.2185
13-11-2008,0.4483,0.2785,0.1285,0.3903,-0.0632,0.0033,-0.3236,0.2048,0.3769,-0.083
12-11-2008,0.4743,0.2706,0.062,-0.0577,-0.0133,0.1821,-0.1823,0.0899,0.0852,-0.7296
11-11-2008,-0.3338,0.0211,0.3666,-0.0512,0.1095,-0.0547,-0.3068,0.0152,0.4381,-0.0681
10-11-2008,1.2214,0.5785,0.2167,0.3843,-0.1255,-0.1784,-0.0078,-0.0127,0.5867,-0.0422
07-11-2008,0.4367,0.2269,-0.0727,0.0532,0.1759,0.0603,-0.1344,-0.2736,0.0198,-0.2857
06-11-2008,-0.0033,0.2034,-0.0064,-0.0969,0.0989,-0.0377,0.1467,0.0269,-0.2779,-0.242
05-11-2008,0.4057,0.3713,0.2134,0.2454,0.0413,0.1005,-0.3251,-0.2077,0.0763,-0.0776
04-11-2008,-0.3226,-0.0552,-0.2943,-0.1152,0.084,-0.0202,-0.2092,-0.1753,-0.3611,0.1126
03-11-2008,-0.4525,-0.1697,0.1331,0.0257,0.0311,0.0999,-0.6013,-0.3052,-0.2442,0.3961
31-10-2008,-0.3005,-0.0776,-0.0174,0.0715,-0.0167,-0.1388,-0.1762,-0.0702,-0.0698,0.2665
30-10-2008,0.6742,0.0214,-0.0388,0.0983,-0.0156,-0.0717,-0.1162,-0.4558,0.0695,0.583
29-10-2008,-0.7308,-0.5072,0.1674,0.121,0.0826,-0.4189,-0.4606,-0.3764,-0.8187,0.6308
28-10-2008,1.0115,0.241,-0.061,0.2865,-0.1763,0.2952,0.2508,-0.0326,0.2052,-0.208
27-10-2008,-1.3829,-0.6147,-0.0982,-0.0914,0.0919,0.0805,0.1766,0.0492,-0.4887,0.1164
24-10-2008,-0.15,-0.1128,-0.1274,-0.0764,-0.0976,-0.1645,0.088,0.0437,-0.2734,-0.2252
23-10-2008,0.4559,-0.0373,0.1782,0.0765,-0.0207,0.0259,0.2622,0.218,0.4045,-0.3087
22-10-2008,-0.2638,-0.0158,0.0055,-0.2477,-0.0371,-0.1869,0.1911,0.0625,-0.3978,-0.272
21-10-2008,-0.0644,-0.0271,-0.182,0.012,-0.0017,-0.2982,-0.12,0.0452,0.3369,-0.1646
20-10-2008,0.968,0.0226,0.1881,0.088,-0.0162,0.2526,0.0638,0.0314,0.4162,-0.2936
17-10-2008,0.6165,0.1637,-0.0271,0.0339,0.0318,-0.0406,0.046,-0.0715,-0.0198,-0.1843
16-10-2008,-0.9167,-0.1135,0.0142,-0.1528,0.1497,-0.0498,0.0453,-0.3526,-0.4738,0.5314
15-10-2008,-0.1472,0.143,0.0972,-0.1018,0.0704,0.1976,-0.0134,-0.1394,-0.3246,-0.2818
14-10-2008,-0.6203,-0.2648,-0.1611,0.0505,0.0394,-0.2467,-0.3001,-0.0818,-0.3222,0.3168
13-10-2008,0.8573,0.2963,0.042,0.0067,0.0372,0.4845,0.2261,-0.3424,0.0413,0.2836
10-10-2008,-1.134,-0.2404,-0.0778,-0.1468,-0.0026,-0.0585,-0.1076,-0.205,-0.7395,1.0086
09-10-2008,0.0106,0.0715,-0.2747,-0.0508,-0.1643,-0.21,0.0744,0.0695,-0.42,-0.118
08-10-2008,-0.5167,-0.1547,-0.1981,0.0262,0.1152,-0.2311,-0.0892,0.1175,-0.1146,-0.1776
07-10-2008,-0.0284,0.204,-0.1004,0.0294,0.2085,-0.2228,0.1627,-0.2233,0.0599,-0.0191
06-10-2008,-0.2461,0.1345,-0.2858,-0.3355,-0.0584,0.3002,0.4142,-0.0303,-0.1339,-0.0953
26-09-2008,0.0445,-0.1227,0.478,0.0912,0.1221,-0.4097,0.2543,-0.0172,0.1778,0.4483
25-09-2008,0.3494,0.0869,0.3579,0.1419,0.1128,-0.1852,-0.1137,-0.3808,0.3109,0.5585
24-09-2008,0.6158,0.5326,-0.0843,-0.1079,-0.1022,0.3362,0.3221,-0.0996,0.3746,-0.4083
23-09-2008,-0.6502,-0.7066,0.0613,-0.3565,-0.2327,0.4659,-0.2707,-0.2988,-0.363,0.8177
22-09-2008,1.1954,0.1638,-0.1243,0.1479,-0.0714,0.4239,-0.2521,-0.0921,0.4592,0.1123
19-09-2008,0.4964,0.1725,-0.0028,0.2219,-0.0735,-0.0381,0.207,0.0741,0.0444,0.1375
18-09-2008,-0.0123,-0.3367,0.0237,-0.1106,-0.0881,0.2736,0.31,0.3027,0.3162,0.0287
17-09-2008,-0.0221,-0.2803,0.0612,-0.0518,-0.1261,0.096,0.1869,0.125,0.2517,-0.1521
16-09-2008,0.0348,-0.2401,0.2072,0.1205,0.0055,-0.2035,0.3443,-0.0586,-0.1643,0.6067
12-09-2008,0.2278,-0.0537,0.1802,0.1524,-0.1153,-0.1335,-0.1137,0.1338,-0.2738,0.2928
11-09-2008,-0.1,0.0732,-0.0698,0.1571,-0.0579,-0.0134,0.2606,0.2115,-0.1884,0.0251
10-09-2008,0.1836,0.2462,-0.1971,0.0311,-0.0972,0.1726,-0.1645,-0.1012,-0.0965,0.0687
09-09-2008,0.3728,0.4236,-0.0456,0.1421,-0.0347,0.2019,-0.0824,-0.1956,-0.1113,0.0817
08-09-2008,-1.006,-0.1335,0.0327,-0.1847,-0.006,-0.2245,-0.2509,-0.1903,-0.3745,0.6546
05-09-2008,-0.706,-0.5116,0.2073,-0.0878,0.09,-0.1248,0.0492,0.012,-0.5619,0.7631
04-09-2008,0.2355,-0.0848,0.0184,-0.0066,0.0958,-0.0677,-0.0588,0.2291,0.0994,-0.2272
03-09-2008,0.3377,0.5059,0.0016,-0.1472,0.1996,-0.275,-0.1593,-0.2287,-0.0263,-0.2045
02-09-2008,0.3063,0.6228,-0.0691,-0.0489,0.0713,-0.0264,-0.1109,-0.2845,0.0024,-0.4336
01-09-2008,-0.3807,0.0241,-0.1776,-0.2189,-0.0364,0.0237,-0.2527,-0.1321,-0.4339,0.2019
29-08-2008,0.5178,0.2028,0.0993,0.1511,0.05,0.0283,-0.0016,0.0802,0.2414,-0.224
28-08-2008,0.256,0.0835,0.3138,0.0347,0.0063,0.0924,0.1356,-0.4365,-0.0137,-0.0452
27-08-2008,0.5145,0.4234,-0.1336,0.0075,0.0456,0.2526,-0.1776,-0.1962,0.0655,-0.4197
26-08-2008,-1.0265,-0.3185,-0.0753,-0.1978,-0.0043,0.0876,-0.4998,-0.321,-0.9828,1.0186
25-08-2008,-0.1414,0.0289,-0.0622,-0.186,0.1328,0.0081,-0.2642,-0.4672,-0.3465,0.0814
